  79-  87 3.7E+00 3.4E+00 2.8E+00 1.9E+00 1.2E+00 6.3E-01 3.1E-01 1.4E-01 2.5E-02 4.4E-03 9.5E-04 3.0E-04 1.5E-04   4.7E+00
  87-  95 3.9E+00 3.6E+00 2.8E+00 1.8E+00 1.0E+00 5.0E-01 2.2E-01 8.7E-02 1.2E-02 1.6E-03 2.7E-04 7.2E-05 3.2E-05   4.3E+00
  95- 103 4.2E+00 3.8E+00 2.8E+00 1.7E+00 8.8E-01 3.9E-01 1.5E-01 5.2E-02 5.2E-03 5.1E-04 6.6E-05 1.4E-05 5.7E-06   4.0E+00
 103- 111 4.4E+00 3.9E+00 2.8E+00 1.6E+00 7.3E-01 2.8E-01 9.4E-02 2.8E-02 1.9E-03 1.4E-04 1.3E-05 2.2E-06 7.7E-07   3.6E+00
 111- 119 3.7E+00 3.2E+00 2.2E+00 1.1E+00 4.7E-01 1.6E-01 4.4E-02 1.1E-02 5.2E-04 2.4E-05 1.6E-06 2.1E-07 6.3E-08   2.6E+00
 119- 127 1.2E+00 1.1E+00 6.8E-01 3.2E-01 1.2E-01 3.4E-02 7.8E-03 1.6E-03 4.7E-05 3.5E-06 4.7E-05 4.7E-04 1.8E-03   7.8E-01
 127- 129 1.4E-04 8.5E-05 1.2E-05 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00   2.4E-05
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
                                                                            proton production cross section (mb) =7.497E+02
                                                                            proton multiplicity (dimensionless)  =4.400E-01
                                                                            proton average energy (MeV)          =5.169E+01
                                                                            proton kerma coefficient (fGym^2)    =1.798E+00
  
                       130-MeV neutrons incident on 208Pb
                        Emission spectrum of *deuterons*
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
ANGLE(deg)    0      10      20      30      40      50      60      70      90     110     130     150     180     ANG-INT
ENERGY                                     Double-differential emission spectra (mb/MeV.sr)                        (mb/MeV)
 (MeV)    ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
   0-   3 7.4E-10 7.6E-10 8.3E-10 9.4E-10 1.1E-09 1.3E-09 1.6E-09 1.9E-09 2.7E-09 3.7E-09 4.9E-09 6.0E-09 6.7E-09   3.8E-08
   3-   5 2.6E-05 2.6E-05 2.6E-05 2.7E-05 2.7E-05 2.8E-05 3.0E-05 3.1E-05 3.5E-05 4.1E-05 4.7E-05 5.4E-05 5.8E-05   4.7E-04
   5-   7 4.7E-04 4.7E-04 4.8E-04 4.9E-04 5.0E-04 5.1E-04 5.4E-04 5.7E-04 6.6E-04 7.9E-04 9.5E-04 1.1E-03 1.2E-03   9.0E-03
   7-   9 7.1E-03 7.1E-03 7.1E-03 7.0E-03 7.0E-03 6.9E-03 6.8E-03 6.8E-03 7.0E-03 7.5E-03 8.3E-03 9.2E-03 9.9E-03   9.4E-02
   9-  11 3.1E-02 3.1E-02 3.0E-02 2.9E-02 2.8E-02 2.6E-02 2.5E-02 2.3E-02 2.1E-02 2.0E-02 2.0E-02 2.0E-02 2.1E-02   2.8E-01
  11-  13 5.8E-02 5.7E-02 5.5E-02 5.3E-02 4.9E-02 4.5E-02 4.0E-02 3.6E-02 2.9E-02 2.5E-02 2.2E-02 2.1E-02 2.1E-02   4.1E-01
  13-  15 7.4E-02 7.3E-02 7.0E-02 6.5E-02 6.0E-02 5.3E-02 4.7E-02 4.1E-02 3.0E-02 2.3E-02 1.9E-02 1.7E-02 1.6E-02   4.4E-01
  15-  23 8.6E-02 8.4E-02 8.0E-02 7.3E-02 6.5E-02 5.6E-02 4.7E-02 3.9E-02 2.6E-02 1.8E-02 1.2E-02 9.8E-03 8.5E-03   4.1E-01
  23-  31 8.6E-02 8.4E-02 7.8E-02 7.0E-02 6.0E-02 4.9E-02 3.9E-02 3.1E-02 1.8E-02 1.0E-02 6.4E-03 4.5E-03 3.6E-03   3.3E-01
  31-  39 8.3E-02 8.1E-02 7.4E-02 6.4E-02 5.3E-02 4.1E-02 3.1E-02 2.3E-02 1.2E-02 5.9E-03 3.3E-03 2.1E-03 1.6E-03   2.6E-01
  39-  47 8.4E-02 8.1E-02 7.3E-02 6.1E-02 4.8E-02 3.6E-02 2.6E-02 1.8E-02 7.8E-03 3.4E-03 1.6E-03 9.5E-04 6.9E-04   2.2E-01
  47-  55 9.1E-02 8.7E-02 7.6E-02 6.2E-02 4.7E-02 3.3E-02 2.2E-02 1.4E-02 5.2E-03 1.9E-03 8.1E-04 4.2E-04 2.8E-04   2.0E-01
  55-  63 1.0E-01 9.7E-02 8.3E-02 6.5E-02 4.7E-02 3.1E-02 1.9E-02 1.1E-02 3.5E-03 1.1E-03 3.8E-04 1.8E-04 1.1E-04   1.9E-01
  63-  71 1.2E-01 1.1E-01 9.4E-02 7.0E-02 4.7E-02 2.9E-02 1.6E-02 8.8E-03 2.2E-03 5.6E-04 1.7E-04 6.7E-05 3.9E-05   1.9E-01
  71-  79 1.4E-01 1.3E-01 1.1E-01 7.6E-02 4.8E-02 2.7E-02 1.4E-02 6.7E-03 1.4E-03 2.7E-04 6.5E-05 2.2E-05 1.2E-05   1.9E-01
  79-  87 1.7E-01 1.6E-01 1.2E-01 8.2E-02 4.8E-02 2.5E-02 1.2E-02 4.9E-03 7.6E-04 1.2E-04 2.2E-05 6.4E-06 3.0E-06   2.0E-01
  87-  95 2.0E-01 1.8E-01 1.4E-01 8.9E-02 4.8E-02 2.2E-02 9.1E-03 3.4E-03 3.9E-04 4.5E-05 6.5E-06 1.5E-06 6.5E-07   2.1E-01
  95- 103 2.6E-01 2.3E-01 1.7E-01 9.9E-02 4.8E-02 2.0E-02 7.2E-03 2.3E-03 1.9E-04 1.6E-05 1.7E-06 3.2E-07 1.2E-07   2.3E-01
 103- 111 3.8E-01 3.4E-01 2.3E-01 1.3E-01 5.7E-02 2.1E-02 6.3E-03 1.7E-03 9.9E-05 5.6E-06 4.4E-07 6.5E-08 2.1E-08   3.0E-01
 111- 119 6.1E-01 5.3E-01 3.5E-01 1.7E-01 6.8E-02 2.1E-02 5.5E-03 1.2E-03 4.6E-05 2.2E-06 1.1E-04 2.4E-03 1.3E-02   4.2E-01
 119- 123 8.5E-01 7.3E-01 4.6E-01 2.1E-01 7.5E-02 2.0E-02 4.4E-03 8.1E-04 2.1E-05 6.2E-05 1.2E-03 9.8E-03 3.2E-02   5.4E-01
 123- 127 2.0E-01 1.7E-01 9.3E-02 3.6E-02 9.6E-03 1.8E-03 2.6E-04 2.9E-05 1.9E-07 1.0E-09 2.7E-12 0.0E+00 0.0E+00   1.0E-01
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
                                                                          deuteron production cross section (mb) =3.183E+01
                                                                          deuteron multiplicity (dimensionless)  =1.868E-02
                                                                          deuteron average energy (MeV)          =6.637E+01
                                                                          deuteron kerma coefficient (fGym^2)    =9.801E-02
  
                       130-MeV neutrons incident on 208Pb
                        Emission spectrum of    *alphas*
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
ANGLE(deg)    0      10      20      30      40      50      60      70      90     110     130     150     180     ANG-INT
ENERGY                                     Double-differential emission spectra (mb/MeV.sr)                        (mb/MeV)
 (MeV)    ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
   0-   3 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00   0.0E+00
   3-   5 4.5E-07 5.3E-07 8.0E-07 1.4E-06 2.3E-06 3.8E-06 6.1E-06 9.0E-06 1.7E-05 2.8E-05 3.9E-05 4.8E-05 5.3E-05   2.6E-04
   5-   7 2.0E-04 2.0E-04 2.0E-04 2.1E-04 2.1E-04 2.2E-04 2.3E-04 2.3E-04 2.4E-04 2.4E-04 2.4E-04 2.4E-04 2.4E-04   2.9E-03
   7-   9 2.7E-04 2.7E-04 2.7E-04 2.7E-04 2.7E-04 2.7E-04 2.8E-04 2.9E-04 3.0E-04 3.3E-04 3.7E-04 4.3E-04 4.7E-04   4.0E-03
   9-  11 1.1E-03 1.1E-03 1.1E-03 1.2E-03 1.3E-03 1.4E-03 1.5E-03 1.7E-03 2.0E-03 2.3E-03 2.6E-03 2.9E-03 3.1E-03   2.5E-02
  11-  13 4.4E-03 4.4E-03 4.4E-03 4.5E-03 4.6E-03 4.7E-03 4.9E-03 5.1E-03 5.6E-03 6.2E-03 7.0E-03 7.9E-03 8.5E-03   7.3E-02
  13-  15 1.1E-02 1.2E-02 1.2E-02 1.2E-02 1.2E-02 1.3E-02 1.4E-02 1.5E-02 1.7E-02 2.1E-02 2.5E-02 2.8E-02 3.1E-02   2.4E-01
  15-  23 2.0E-01 2.0E-01 2.0E-01 2.0E-01 1.9E-01 1.9E-01 1.8E-01 1.8E-01 1.8E-01 1.9E-01 2.0E-01 2.2E-01 2.3E-01   2.4E+00
  23-  31 9.3E-02 9.2E-02 8.8E-02 8.1E-02 7.4E-02 6.6E-02 5.8E-02 5.1E-02 4.1E-02 3.6E-02 3.4E-02 3.4E-02 3.4E-02   6.1E-01
  31-  39 6.6E-03 6.4E-03 6.0E-03 5.5E-03 4.8E-03 4.0E-03 3.3E-03 2.7E-03 1.8E-03 1.3E-03 9.9E-04 8.7E-04 8.3E-04   3.0E-02
  39-  47 7.5E-03 7.3E-03 6.8E-03 6.0E-03 5.1E-03 4.1E-03 3.2E-03 2.5E-03 1.4E-03 7.7E-04 4.5E-04 3.1E-04 2.4E-04   2.7E-02
  47-  55 1.1E-02 1.1E-02 9.6E-03 8.2E-03 6.7E-03 5.2E-03 3.8E-03 2.7E-03 1.3E-03 6.2E-04 3.2E-04 1.9E-04 1.4E-04   3.2E-02
  55-  63 1.5E-02 1.4E-02 1.3E-02 1.0E-02 8.0E-03 5.8E-03 4.0E-03 2.6E-03 1.1E-03 4.3E-04 1.9E-04 1.0E-04 7.0E-05   3.5E-02
  63-  71 1.8E-02 1.7E-02 1.5E-02 1.2E-02 8.6E-03 5.8E-03 3.7E-03 2.2E-03 7.5E-04 2.4E-04 9.0E-05 4.2E-05 2.7E-05   3.6E-02
  71-  79 1.9E-02 1.8E-02 1.6E-02 1.2E-02 8.1E-03 5.1E-03 3.0E-03 1.6E-03 4.3E-04 1.1E-04 3.3E-05 1.4E-05 7.9E-06   3.2E-02
  79-  87 2.0E-02 1.9E-02 1.5E-02 1.1E-02 7.0E-03 4.0E-03 2.1E-03 1.0E-03 2.1E-04 4.3E-05 1.0E-05 3.5E-06 1.8E-06   2.8E-02
  87-  95 2.0E-02 1.8E-02 1.4E-02 9.7E-03 5.7E-03 3.0E-03 1.4E-03 5.9E-04 9.1E-05 1.4E-05 2.5E-06 6.9E-07 3.2E-07   2.3E-02
  95- 103 1.9E-02 1.7E-02 1.3E-02 8.2E-03 4.4E-03 2.0E-03 8.2E-04 3.0E-04 3.3E-05 3.5E-06 4.7E-07 1.0E-07 4.2E-08   1.9E-02
 103- 111 1.7E-02 1.5E-02 1.1E-02 6.4E-03 3.1E-03 1.2E-03 4.3E-04 1.3E-04 9.8E-06 7.0E-07 6.6E-08 1.1E-08 3.8E-09   1.5E-02
 111- 119 1.4E-02 1.2E-02 8.4E-03 4.5E-03 1.9E-03 6.5E-04 1.9E-04 4.7E-05 2.2E-06 1.0E-07 6.3E-09 7.8E-10 2.2E-10   1.0E-02
 119- 127 9.8E-03 8.4E-03 5.3E-03 2.6E-03 9.3E-04 2.7E-04 6.2E-05 1.2E-05 3.5E-07 9.2E-09 3.6E-10 3.1E-11 7.0E-12   6.2E-03
 127- 135 3.9E-03 3.2E-03 1.9E-03 8.0E-04 2.4E-04 5.6E-05 1.0E-05 1.5E-06 2.2E-08 3.7E-09 1.3E-07 1.8E-06 9.1E-06   2.1E-03
 135- 139 7.1E-05 5.5E-05 2.6E-05 7.1E-06 1.3E-06 1.4E-07 7.1E-09 3.5E-10 6.6E-18 0.0E+00 0.0E+00 0.0E+00 0.0E+00   2.7E-05
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
                                                                             alpha production cross section (mb) =2.711E+01
                                                                             alpha multiplicity (dimensionless)  =1.591E-02
                                                                             alpha average energy (MeV)          =2.499E+01
                                                                             alpha kerma coefficient (fGym^2)    =3.143E-02
  
***************************** A<5 PRODUCTION CROSS SECTION SUMMARY ********************************************************
 neutron prod. cross sec. (mb)=1.039E+04 ;multiplicity=6.097E+00 ;av. energy (MeV)=1.011E+01 ;kerma co. (fGym^2) =0.000E+00
  proton prod. cross sec. (mb)=7.497E+02 ;multiplicity=4.400E-01 ;av. energy (MeV)=5.169E+01 ;kerma co. (fGym^2) =1.798E+00
deuteron prod. cross sec. (mb)=3.183E+01 ;multiplicity=1.868E-02 ;av. energy (MeV)=6.637E+01 ;kerma co. (fGym^2) =9.801E-02
  triton prod. cross sec. (mb)=6.492E+00 ;multiplicity=3.810E-03 ;av. energy (MeV)=2.558E+01 ;kerma co. (fGym^2) =7.704E-03
   alpha prod. cross sec. (mb)=2.711E+01 ;multiplicity=1.591E-02 ;av. energy (MeV)=2.499E+01 ;kerma co. (fGym^2) =3.143E-02
   gamma prod. cross sec. (mb)=7.226E+03 ;multiplicity=4.241E+00 ;av. energy (MeV)=1.204E+00 ;kerma co. (fGym^2) =0.000E+00
******************************** ENERGY DEPOSITION SUMMARY ****************************************************************
Kerma coefficient summary: A<5=1.94E+00; elas. recoil=1.20E-03; nonelas. recoil=3.23E-02; TOTAL KERMA Co.=1.97E+00(fGym^2)
Average fraction of incident energy transferred to secondary ejectiles per nonelastic reaction:
neut.=4.74E-01; prot.=1.75E-01; deut.=9.54E-03; trit.=7.50E-04; alph.=3.06E-03; gamm.=3.93E-02; A>5 recoils=3.14E-03
***************************************************************************************************************************

+++++++++++++++++++++++++++++++++++++++ 140-MeV neutrons incident on 208Pb ++++++++++++++++++++++++++++++++++++++++++++++++

Cross section summary information for 140-MeV reactions on 208Pb:
Total cross section      = 3.738E+03 mb
Elastic cross section    = 2.072E+03 mb
Nonelastic cross section = 1.666E+03 mb
  
                       140-MeV neutrons incident on 208Pb
                        Emission spectrum of  *neutrons*
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
ANGLE(deg)    0      10      20      30      40      50      60      70      90     110     130     150     180     ANG-INT
ENERGY                                     Double-differential emission spectra (mb/MeV.sr)                        (mb/MeV)
 (MeV)    ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
   0-   3 1.7E+02 1.7E+02 1.7E+02 1.7E+02 1.6E+02 1.6E+02 1.6E+02 1.6E+02 1.5E+02 1.5E+02 1.5E+02 1.5E+02 1.5E+02   2.0E+03
   3-   5 9.9E+01 9.8E+01 9.7E+01 9.5E+01 9.3E+01 9.0E+01 8.8E+01 8.5E+01 8.0E+01 7.7E+01 7.5E+01 7.4E+01 7.4E+01   1.0E+03
   5-   7 3.7E+01 3.7E+01 3.6E+01 3.5E+01 3.4E+01 3.3E+01 3.2E+01 3.0E+01 2.8E+01 2.6E+01 2.6E+01 2.5E+01 2.5E+01   3.6E+02
   7-   9 1.5E+01 1.5E+01 1.5E+01 1.4E+01 1.4E+01 1.3E+01 1.2E+01 1.2E+01 1.1E+01 9.8E+00 9.4E+00 9.2E+00 9.2E+00   1.4E+02
   9-  11 7.6E+00 7.5E+00 7.3E+00 7.0E+00 6.7E+00 6.3E+00 5.9E+00 5.5E+00 4.8E+00 4.3E+00 4.0E+00 3.9E+00 3.8E+00   6.4E+01
  11-  13 4.9E+00 4.9E+00 4.7E+00 4.5E+00 4.2E+00 3.9E+00 3.6E+00 3.3E+00 2.7E+00 2.3E+00 2.1E+00 1.9E+00 1.9E+00   3.7E+01
  13-  15 4.0E+00 4.0E+00 3.8E+00 3.6E+00 3.4E+00 3.1E+00 2.8E+00 2.5E+00 2.0E+00 1.6E+00 1.3E+00 1.2E+00 1.1E+00   2.7E+01
  15-  23 3.6E+00 3.6E+00 3.4E+00 3.2E+00 2.9E+00 2.6E+00 2.3E+00 2.0E+00 1.4E+00 1.0E+00 8.0E-01 6.6E-01 5.9E-01   2.1E+01
  23-  31 3.7E+00 3.7E+00 3.5E+00 3.2E+00 2.8E+00 2.4E+00 2.0E+00 1.6E+00 1.1E+00 6.9E-01 4.7E-01 3.6E-01 3.0E-01   1.7E+01
  31-  39 4.0E+00 3.9E+00 3.6E+00 3.2E+00 2.7E+00 2.3E+00 1.8E+00 1.4E+00 8.1E-01 4.7E-01 2.9E-01 2.0E-01 1.6E-01   1.5E+01
  39-  47 4.2E+00 4.1E+00 3.7E+00 3.2E+00 2.7E+00 2.1E+00 1.6E+00 1.2E+00 6.0E-01 3.1E-01 1.7E-01 1.1E-01 8.4E-02   1.3E+01
  47-  55 4.5E+00 4.3E+00 3.9E+00 3.3E+00 2.6E+00 1.9E+00 1.4E+00 9.6E-01 4.3E-01 1.9E-01 9.5E-02 5.6E-02 4.1E-02   1.2E+01
  55-  63 4.7E+00 4.5E+00 4.0E+00 3.3E+00 2.5E+00 1.8E+00 1.2E+00 7.8E-01 3.0E-01 1.2E-01 5.0E-02 2.7E-02 1.9E-02   1.1E+01
  63-  71 5.0E+00 4.8E+00 4.1E+00 3.3E+00 2.4E+00 1.6E+00 1.0E+00 6.1E-01 2.0E-01 6.6E-02 2.5E-02 1.2E-02 7.7E-03   9.8E+00
  71-  79 5.2E+00 4.9E+00 4.2E+00 3.2E+00 2.2E+00 1.4E+00 8.2E-01 4.5E-01 1.3E-01 3.5E-02 1.1E-02 4.8E-03 2.9E-03   8.9E+00
  79-  87 5.5E+00 5.2E+00 4.3E+00 3.1E+00 2.0E+00 1.2E+00 6.6E-01 3.3E-01 7.7E-02 1.8E-02 4.8E-03 1.8E-03 1.0E-03   8.2E+00
  87-  95 6.0E+00 5.5E+00 4.4E+00 3.1E+00 1.9E+00 1.0E+00 5.2E-01 2.4E-01 4.5E-02 8.3E-03 1.9E-03 6.1E-04 3.1E-04   7.7E+00
  95- 103 6.5E+00 6.0E+00 4.7E+00 3.1E+00 1.8E+00 9.1E-01 4.1E-01 1.7E-01 2.5E-02 3.7E-03 6.7E-04 1.9E-04 8.8E-05   7.5E+00
 103- 111 7.3E+00 6.7E+00 5.0E+00 3.2E+00 1.7E+00 7.8E-01 3.2E-01 1.2E-01 1.3E-02 1.5E-03 2.2E-04 5.2E-05 2.2E-05   7.4E+00
 111- 119 8.3E+00 7.4E+00 5.4E+00 3.2E+00 1.6E+00 6.6E-01 2.4E-01 7.7E-02 6.6E-03 5.6E-04 6.3E-05 1.2E-05 4.7E-06   7.4E+00
 119- 127 8.6E+00 7.6E+00 5.3E+00 2.9E+00 1.3E+00 4.9E-01 1.6E-01 4.3E-02 2.7E-03 1.7E-04 1.4E-05 2.3E-06 7.5E-07   6.8E+00
 127- 135 1.1E+01 9.5E+00 6.4E+00 3.3E+00 1.4E+00 4.5E-01 1.3E-01 3.0E-02 1.3E-03 2.2E-04 2.7E-03 2.2E-02 7.5E-02   7.8E+00
 135- 139 1.5E+01 1.3E+01 8.1E+00 3.8E+00 1.3E+00 3.7E-01 8.4E-02 1.6E-02 4.5E-04 1.2E-05 4.6E-07 4.1E-08 9.2E-09   9.2E+00
 139- 141 8.4E-02 5.6E-02 1.3E-02 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00   1.8E-02
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
                                                                           neutron production cross section (mb) =1.051E+04
                                                                           neutron multiplicity (dimensionless)  =6.309E+00
                                                                           neutron average energy (MeV)          =1.061E+01
  
                       140-MeV neutrons incident on 208Pb
                        Emission spectrum of   *protons*
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
ANGLE(deg)    0      10      20      30      40      50      60      70      90     110     130     150     180     ANG-INT
ENERGY                                     Double-differential emission spectra (mb/MeV.sr)                        (mb/MeV)
 (MeV)    ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
   0-   3 1.7E-05 1.8E-05 1.8E-05 1.9E-05 2.1E-05 2.2E-05 2.5E-05 2.7E-05 3.4E-05 4.2E-05 5.0E-05 5.7E-05 6.2E-05   4.5E-04
   3-   5 9.3E-03 9.3E-03 9.4E-03 9.5E-03 9.7E-03 9.9E-03 1.0E-02 1.1E-02 1.1E-02 1.3E-02 1.4E-02 1.5E-02 1.6E-02   1.5E-01
   5-   7 5.6E-02 5.6E-02 5.5E-02 5.5E-02 5.5E-02 5.6E-02 5.6E-02 5.7E-02 5.9E-02 6.4E-02 6.9E-02 7.5E-02 7.8E-02   7.8E-01
   7-   9 2.2E-01 2.2E-01 2.2E-01 2.1E-01 2.1E-01 2.1E-01 2.1E-01 2.0E-01 2.1E-01 2.1E-01 2.2E-01 2.3E-01 2.4E-01   2.7E+00
   9-  11 5.4E-01 5.4E-01 5.3E-01 5.2E-01 5.0E-01 4.8E-01 4.6E-01 4.5E-01 4.1E-01 4.0E-01 3.9E-01 3.9E-01 3.9E-01   5.4E+00
  11-  13 1.1E+00 1.1E+00 1.0E+00 1.0E+00 9.5E-01 8.9E-01 8.3E-01 7.7E-01 6.6E-01 5.7E-01 5.1E-01 4.8E-01 4.6E-01   8.7E+00
  13-  15 1.7E+00 1.7E+00 1.6E+00 1.5E+00 1.4E+00 1.3E+00 1.2E+00 1.1E+00 8.3E-01 6.6E-01 5.5E-01 4.8E-01 4.4E-01   1.1E+01
  15-  23 2.0E+00 2.0E+00 1.9E+00 1.8E+00 1.6E+00 1.4E+00 1.2E+00 1.1E+00 7.7E-01 5.5E-01 4.2E-01 3.4E-01 3.0E-01   1.1E+01
  23-  31 2.3E+00 2.3E+00 2.1E+00 1.9E+00 1.7E+00 1.5E+00 1.2E+00 9.9E-01 6.4E-01 4.1E-01 2.8E-01 2.1E-01 1.8E-01   1.0E+01
  31-  39 2.6E+00 2.5E+00 2.3E+00 2.1E+00 1.8E+00 1.4E+00 1.1E+00 8.8E-01 5.0E-01 2.9E-01 1.8E-01 1.2E-01 9.8E-02   9.5E+00
  39-  47 2.7E+00 2.7E+00 2.4E+00 2.1E+00 1.7E+00 1.4E+00 1.0E+00 7.4E-01 3.8E-01 1.9E-01 1.0E-01 6.6E-02 5.0E-02   8.5E+00
  47-  55 2.9E+00 2.8E+00 2.5E+00 2.1E+00 1.7E+00 1.2E+00 8.8E-01 6.0E-01 2.7E-01 1.2E-01 5.6E-02 3.3E-02 2.4E-02   7.6E+00
  55-  63 3.0E+00 2.9E+00 2.5E+00 2.1E+00 1.6E+00 1.1E+00 7.4E-01 4.7E-01 1.8E-01 6.7E-02 2.8E-02 1.5E-02 1.0E-02   6.7E+00
  63-  71 3.2E+00 3.0E+00 2.6E+00 2.0E+00 1.5E+00 9.7E-01 6.0E-01 3.6E-01 1.1E-01 3.6E-02 1.3E-02 6.2E-03 4.0E-03   6.0E+00
  71-  79 3.3E+00 3.1E+00 2.6E+00 2.0E+00 1.3E+00 8.3E-01 4.8E-01 2.6E-01 6.9E-02 1.8E-02 5.6E-03 2.3E-03 1.4E-03   5.4E+00
  79-  87 3.4E+00 3.2E+00 2.6E+00 1.9E+00 1.2E+00 7.0E-01 3.7E-01 1.8E-01 3.9E-02 8.4E-03 2.1E-03 7.8E-04 4.2E-04   4.8E+00
  87-  95 3.5E+00 3.3E+00 2.6E+00 1.8E+00 1.1E+00 5.7E-01 2.7E-01 1.2E-01 2.1E-02 3.5E-03 7.3E-04 2.3E-04 1.1E-04   4.4E+00
  95- 103 3.7E+00 3.4E+00 2.6E+00 1.7E+00 9.3E-01 4.5E-01 2.0E-01 7.7E-02 1.0E-02 1.3E-03 2.2E-04 5.7E-05 2.5E-05   4.0E+00
 103- 111 3.9E+00 3.5E+00 2.6E+00 1.6E+00 8.2E-01 3.6E-01 1.4E-01 4.7E-02 4.7E-03 4.5E-04 5.8E-05 1.2E-05 4.9E-06   3.7E+00
 111- 119 4.1E+00 3.7E+00 2.6E+00 1.5E+00 6.9E-01 2.7E-01 9.0E-02 2.7E-02 1.9E-03 1.3E-04 1.3E-05 2.2E-06 7.7E-07   3.4E+00
 119- 127 3.7E+00 3.3E+00 2.2E+00 1.2E+00 4.9E-01 1.7E-01 4.8E-02 1.2E-02 5.9E-04 2.9E-05 2.0E-06 2.7E-07 8.0E-08   2.7E+00
 127- 135 1.8E+00 1.6E+00 1.0E+00 4.9E-01 1.8E-01 5.3E-02 1.3E-02 2.6E-03 8.5E-05 5.0E-06 5.5E-05 5.5E-04 2.2E-03   1.2E+00
 135- 139 5.6E-02 4.6E-02 2.6E-02 1.1E-02 3.0E-03 6.1E-04 9.1E-05 1.0E-05 1.2E-07 1.8E-07 0.0E+00 0.0E+00 0.0E+00   2.9E-02
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
                                                                            proton production cross section (mb) =7.747E+02
                                                                            proton multiplicity (dimensionless)  =4.650E-01
                                                                            proton average energy (MeV)          =5.500E+01
                                                                            proton kerma coefficient (fGym^2)    =1.977E+00
  
                       140-MeV neutrons incident on 208Pb
                        Emission spectrum of *deuterons*
--------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
ANGLE(deg)    0      10      20      30      40      50      60      70      90     110     130     150     180     ANG-INT
ENERGY                                     Double-differential emission spectra (mb/MeV.sr)                        (mb/MeV)
 (MeV)    ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------   -------
   0-   3 7.2E-10 7.4E-10 8.1E-10 9.4E-10 1.1E-09 1.4E-09 1.7E-09 2.0E-09 2.9E-09 4.1E-09 5.4E-09 6.6E-09 7.4E-09   4.1E-08
   3-   5 2.8E-05 2.8E-05 2.8E-05 2.9E-05 3.0E-05 3.1E-05 3.2E-05 3.4E-05 3.9E-05 4.6E-05 5.4E-05 6.1E-05 6.6E-05   5.3E-04
   5-   7 5.0E-04 5.1E-04 5.1E-04 5.2E-04 5.4E-04 5.7E-04 6.0E-04 6.4E-04 7.6E-04 9.3E-04 1.1E-03 1.3E-03 1.5E-03   1.0E-02
   7-   9 7.6E-03 7.6E-03 7.6E-03 7.5E-03 7.5E-03 7.6E-03 7.6E-03 7.7E-03 8.1E-03 8.9E-03 1.0E-02 1.1E-02 1.2E-02   1.1E-01
   9-  11 3.2E-02 3.2E-02 3.1E-02 3.0E-02 2.9E-02 2.8E-02 2.7E-02 2.6E-02 2.4E-02 2.3E-02 2.4E-02 2.4E-02 2.5E-02   3.2E-01
  11-  13 5.7E-02 5.6E-02 5.5E-02 5.2E-02 4.9E-02 4.5E-02 4.2E-02 3.8E-02 3.2E-02 2.8E-02 2.6E-02 2.5E-02 2.5E-02   4.4E-01
  13-  15 6.9E-02 6.9E-02 6.6E-02 6.2E-02 5.7E-02 5.2E-02 4.6E-02 4.1E-02 3.1E-02 2.5E-02 2.1E-02 1.9E-02 1.9E-02   4.5E-01
  15-  23 7.7E-02 7.6E-02 7.2E-02 6.6E-02 5.9E-02 5.2E-02 4.4E-02 3.7E-02 2.6E-02 1.8E-02 1.3E-02 1.1E-02 9.5E-03   3.9E-01
  23-  31 7.7E-02 7.5E-02 7.0E-02 6.3E-02 5.5E-02 4.6E-02 3.7E-02 2.9E-02 1.8E-02 1.1E-02 6.9E-03 5.0E-03 4.1E-03   3.1E-01
